"TOA5","rrg19","CR1000","36416","CR1000.Std.20","CPU:RG_19-2019-08-09.CR1","19097","Rg_19-2019-08-09"
"TIMESTAMP","RECORD","GageMinV","ActTemp","ActDepth","ReportPCP","OPDCounts","blockedSec","scan10","ActDepthRA"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-03-21 16:15:00",21335,12.34,-1.311,4.6151,0,1,0,900,4.615395
"2020-03-21 16:30:00",21336,12.34,-1.652,4.613956,0,0,0,900,4.614478
"2020-03-21 16:45:00",21337,12.33,-2.036,4.613814,0,0,0,900,4.613544
"2020-03-21 17:00:00",21338,12.34,-2.357,4.612243,0,0,0,900,4.612424
"2020-03-21 17:15:00",21339,12.33,-2.677,4.610993,0,0,0,900,4.611645
"2020-03-21 17:30:00",21340,12.32,-2.998,4.610659,0,0,0,900,4.610788
"2020-03-21 17:45:00",21341,12.3,-3.321,4.610215,0,0,0,900,4.610393
"2020-03-21 18:00:00",21342,12.28,-3.685,4.610114,0,0,0,900,4.610293
"2020-03-21 18:15:00",21343,12.27,-4.031,4.61118,0,0,0,900,4.610297
"2020-03-21 18:30:00",21344,12.26,-4.397,4.609715,0,0,0,900,4.610107
"2020-03-21 18:45:00",21345,12.26,-4.745,4.609589,0,0,0,900,4.609624
"2020-03-21 19:00:00",21346,12.25,-5.07,4.608785,0,0,0,900,4.609122
"2020-03-21 19:15:00",21347,12.25,-5.33,4.608441,0,0,0,900,4.608636
"2020-03-21 19:30:00",21348,12.24,-5.635,4.607631,0,0,0,900,4.607955
"2020-03-21 19:45:00",21349,12.24,-5.919,4.607754,0,0,0,900,4.607436
"2020-03-21 20:00:00",21350,12.23,-6.159,4.607009,0,0,0,900,4.607032
"2020-03-21 20:15:00",21351,12.23,-6.446,4.606008,0,0,0,900,4.606446
"2020-03-21 20:30:00",21352,12.22,-6.688,4.606017,0,0,0,900,4.606073
"2020-03-21 20:45:00",21353,12.22,-6.864,4.606203,0,0,0,900,4.606193
"2020-03-21 21:00:00",21354,12.22,-7.017,4.606311,0,0,0,900,4.606423
"2020-03-21 21:15:00",21355,12.21,-7.128,4.606985,0,0,0,900,4.606698
"2020-03-21 21:30:00",21356,12.2,-7.216,4.606776,0,0,0,900,4.606706
"2020-03-21 21:45:00",21357,12.2,-7.35,4.606207,0,0,0,900,4.606528
"2020-03-21 22:00:00",21358,12.2,-7.483,4.606037,0,0,0,900,4.606381
"2020-03-21 22:15:00",21359,12.19,-7.616,4.606321,0,0,0,900,4.60629
"2020-03-21 22:30:00",21360,12.19,-7.772,4.606141,0,0,0,900,4.606218
"2020-03-21 22:45:00",21361,12.19,-7.905,4.606304,0,0,0,900,4.606181
"2020-03-21 23:00:00",21362,12.19,-8.04,4.606633,0,0,0,900,4.606093
"2020-03-21 23:15:00",21363,12.18,-8.19,4.606099,0,0,0,900,4.606117
"2020-03-21 23:30:00",21364,12.18,-8.35,4.606465,0,0,0,900,4.605945
