"TOA5","Water_table_WS3upper","CR1000","73373","CR1000.Std.32.05","CPU:WS3_upper_2020-12-07.CR1","28400","WS_3Up_wells"
"TIMESTAMP","RECORD","Batt_Volt","ptemp_Max","WS3_N1_psi","WS3_N1_rawdepth","WS3_N1_depth_corr","WS3_N1_corr_depth","WS3_N1_welltemp","WS3_N2_psi","WS3_N2_rawdepth","WS3_N2_depth_corr","WS3_N2_corr_depth","WS3_N2_welltemp","WS3_42_4_d2_psi","WS3_42_4_d2_rawdepth","WS3_42_4_d2_depth_corr","WS3_42_4_d2_corr_depth","WS3_42_4_d2_welltemp"
"TS","RN","Volts","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C"
"","","Smp","Max","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-01-10 08:35:00",7774,13.47,-9.12,-0.004,-0.268,1,-1.268,2.813,0.568,39.91,1,38.91,5.2,8.61,605.2,1,604.2,7.433
"2021-01-10 08:40:00",7775,13.54,-9.03,-0.004,-0.256,1,-1.256,2.813,0.568,39.94,1,38.94,5.2,8.61,605.3,1,604.3,7.433
"2021-01-10 08:45:00",7776,13.56,-8.89,-0.004,-0.264,1,-1.264,2.813,0.567,39.87,1,38.87,5.2,8.61,605.2,1,604.2,7.433
"2021-01-10 08:50:00",7777,13.59,-8.76,-0.004,-0.283,1,-1.283,2.813,0.567,39.87,1,38.87,5.2,8.61,605.2,1,604.2,7.433
"2021-01-10 08:55:00",7778,13.66,-8.62,-0.004,-0.283,1,-1.283,2.813,0.567,39.87,1,38.87,5.2,8.61,605.2,1,604.2,7.433
"2021-01-10 09:00:00",7779,13.67,-8.44,-0.004,-0.31,1,-1.31,2.813,0.567,39.85,1,38.85,5.2,8.61,605.1,1,604.1,7.433
"2021-01-10 09:05:00",7780,13.68,-8.19,-0.004,-0.269,1,-1.269,2.813,0.567,39.87,1,38.87,5.2,8.61,605.1,1,604.1,7.433
"2021-01-10 09:10:00",7781,13.75,-7.883,-0.004,-0.274,1,-1.274,2.813,0.567,39.84,1,38.84,5.2,8.61,605.1,1,604.1,7.433
"2021-01-10 09:15:00",7782,13.87,-7.594,-0.005,-0.324,1,-1.324,2.813,0.566,39.8,1,38.8,5.2,8.61,605,1,604,7.433
"2021-01-10 09:20:00",7783,14.12,-7.327,-0.005,-0.328,1,-1.328,2.813,0.566,39.77,1,38.77,5.2,8.61,605,1,604,7.434
"2021-01-10 09:25:00",7784,14.77,-7.04,-0.004,-0.316,1,-1.316,2.814,0.566,39.79,1,38.79,5.2,8.61,605,1,604,7.434
"2021-01-10 09:30:00",7785,14.79,-6.864,-0.004,-0.305,1,-1.305,2.814,0.565,39.76,1,38.76,5.2,8.61,605,1,604,7.434
"2021-01-10 09:35:00",7786,14.85,-6.688,-0.004,-0.252,1,-1.252,2.815,0.566,39.8,1,38.8,5.2,8.6,605,1,604,7.434
"2021-01-10 09:40:00",7787,14.86,-6.466,-0.004,-0.295,1,-1.295,2.815,0.566,39.79,1,38.79,5.2,8.6,604.9,1,603.9,7.434
"2021-01-10 09:45:00",7788,14.86,-6.292,-0.005,-0.32,1,-1.32,2.816,0.566,39.77,1,38.77,5.2,8.6,604.9,1,603.9,7.434
"2021-01-10 09:50:00",7789,14.86,-6.116,-0.004,-0.288,1,-1.288,2.816,0.565,39.71,1,38.71,5.2,8.6,604.9,1,603.9,7.434
"2021-01-10 09:55:00",7790,14.86,-5.919,-0.005,-0.326,1,-1.326,2.816,0.565,39.75,1,38.75,5.2,8.6,604.9,1,603.9,7.435
"2021-01-10 10:00:00",7791,14.86,-5.678,-0.004,-0.276,1,-1.276,2.816,0.566,39.78,1,38.78,5.2,8.6,604.8,1,603.8,7.434
"2021-01-10 10:05:00",7792,14.85,-5.461,-0.004,-0.308,1,-1.308,2.816,0.565,39.75,1,38.75,5.2,8.6,604.8,1,603.8,7.434
"2021-01-10 10:10:00",7793,14.84,-5.221,-0.004,-0.281,1,-1.281,2.816,0.566,39.8,1,38.8,5.2,8.6,604.7,1,603.7,7.434
"2021-01-10 10:15:00",7794,14.85,-4.982,-0.004,-0.249,1,-1.249,2.816,0.567,39.85,1,38.85,5.2,8.6,604.9,1,603.9,7.434
"2021-01-10 10:20:00",7795,14.86,-4.722,-0.004,-0.3,1,-1.3,2.816,0.567,39.87,1,38.87,5.2,8.6,604.7,1,603.7,7.435
"2021-01-10 10:25:00",7796,14.99,-4.419,-0.004,-0.289,1,-1.289,2.816,0.567,39.83,1,38.83,5.2,8.6,604.7,1,603.7,7.434
"2021-01-10 10:30:00",7797,14.85,-4.096,-0.004,-0.283,1,-1.283,2.816,0.567,39.85,1,38.85,5.2,8.6,604.7,1,603.7,7.435
"2021-01-10 10:35:00",7798,14.86,-3.751,-0.004,-0.302,1,-1.302,2.816,0.567,39.88,1,38.88,5.2,8.6,604.7,1,603.7,7.434
"2021-01-10 10:40:00",7799,14.86,-3.47,-0.004,-0.286,1,-1.286,2.816,0.566,39.78,1,38.78,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 10:45:00",7800,14.83,-3.235,-0.004,-0.31,1,-1.31,2.816,0.565,39.73,1,38.73,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 10:50:00",7801,14.82,-3.021,-0.004,-0.264,1,-1.264,2.816,0.565,39.74,1,38.74,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 10:55:00",7802,14.83,-2.784,-0.004,-0.294,1,-1.294,2.816,0.565,39.75,1,38.75,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:00:00",7803,14.83,-2.569,-0.005,-0.328,1,-1.328,2.815,0.566,39.79,1,38.79,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:05:00",7804,14.84,-2.357,-0.004,-0.291,1,-1.291,2.816,0.565,39.72,1,38.72,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:10:00",7805,14.81,-2.185,-0.005,-0.328,1,-1.328,2.815,0.564,39.68,1,38.68,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:15:00",7806,14.87,-1.993,-0.004,-0.292,1,-1.292,2.816,0.564,39.67,1,38.67,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:20:00",7807,14.87,-1.821,-0.005,-0.347,1,-1.347,2.816,0.564,39.65,1,38.65,5.199,8.6,604.6,1,603.6,7.434
"2021-01-10 11:25:00",7808,14.86,-1.652,-0.004,-0.297,1,-1.297,2.816,0.565,39.7,1,38.7,5.199,8.6,604.7,1,603.7,7.434
"2021-01-10 11:30:00",7809,14.61,-1.543,-0.004,-0.308,1,-1.308,2.816,0.566,39.77,1,38.77,5.199,8.6,604.6,1,603.6,7.434
"2021-01-10 11:35:00",7810,14.48,-1.5,-0.004,-0.271,1,-1.271,2.815,0.565,39.73,1,38.73,5.198,8.6,604.6,1,603.6,7.434
"2021-01-10 11:40:00",7811,14.4,-1.437,-0.004,-0.284,1,-1.284,2.815,0.565,39.7,1,38.7,5.198,8.6,604.6,1,603.6,7.434
"2021-01-10 11:45:00",7812,14.32,-1.374,-0.004,-0.306,1,-1.306,2.815,0.566,39.76,1,38.76,5.198,8.6,604.6,1,603.6,7.434
"2021-01-10 11:50:00",7813,14.27,-1.311,-0.004,-0.274,1,-1.274,2.814,0.565,39.7,1,38.7,5.198,8.6,604.6,1,603.6,7.434
"2021-01-10 11:55:00",7814,14.16,-1.268,-0.004,-0.287,1,-1.287,2.814,0.564,39.65,1,38.65,5.198,8.6,604.6,1,603.6,7.434
"2021-01-10 12:00:00",7815,14.23,-1.245,-0.004,-0.286,1,-1.286,2.814,0.564,39.66,1,38.66,5.197,8.6,604.6,1,603.6,7.433
"2021-01-10 12:05:00",7816,14.26,-1.225,-0.004,-0.29,1,-1.29,2.814,0.564,39.64,1,38.64,5.197,8.6,604.6,1,603.6,7.434
"2021-01-10 12:10:00",7817,14.26,-1.182,-0.004,-0.279,1,-1.279,2.814,0.563,39.59,1,38.59,5.197,8.6,604.6,1,603.6,7.434
"2021-01-10 12:15:00",7818,14.25,-1.159,-0.004,-0.31,1,-1.31,2.813,0.564,39.63,1,38.63,5.197,8.6,604.5,1,603.5,7.434
"2021-01-10 12:20:00",7819,14.23,-1.159,-0.004,-0.258,1,-1.258,2.813,0.564,39.67,1,38.67,5.197,8.6,604.5,1,603.5,7.433
"2021-01-10 12:25:00",7820,14.27,-1.182,-0.004,-0.273,1,-1.273,2.813,0.564,39.66,1,38.66,5.197,8.6,604.6,1,603.6,7.433
"2021-01-10 12:30:00",7821,14.23,-1.139,-0.004,-0.309,1,-1.309,2.813,0.564,39.65,1,38.65,5.197,8.6,604.5,1,603.5,7.434
"2021-01-10 12:35:00",7822,14.23,-1.119,-0.004,-0.272,1,-1.272,2.813,0.564,39.66,1,38.66,5.197,8.6,604.5,1,603.5,7.434
"2021-01-10 12:40:00",7823,14.23,-1.119,-0.004,-0.287,1,-1.287,2.813,0.564,39.68,1,38.68,5.197,8.6,604.5,1,603.5,7.433
"2021-01-10 12:45:00",7824,14.22,-1.053,-0.004,-0.302,1,-1.302,2.813,0.564,39.66,1,38.66,5.197,8.6,604.6,1,603.6,7.434
"2021-01-10 12:50:00",7825,14.23,-0.969,-0.004,-0.293,1,-1.293,2.813,0.564,39.64,1,38.64,5.197,8.6,604.5,1,603.5,7.434
"2021-01-10 12:55:00",7826,14.23,-0.861,-0.004,-0.309,1,-1.309,2.813,0.563,39.58,1,38.58,5.196,8.6,604.5,1,603.5,7.433
"2021-01-10 13:00:00",7827,14.22,-0.734,-0.004,-0.287,1,-1.287,2.812,0.562,39.53,1,38.53,5.196,8.6,604.5,1,603.5,7.433
"2021-01-10 13:05:00",7828,14.22,-0.563,-0.004,-0.292,1,-1.292,2.813,0.562,39.5,1,38.5,5.196,8.6,604.5,1,603.5,7.433
"2021-01-10 13:10:00",7829,14.22,-0.416,-0.004,-0.304,1,-1.304,2.813,0.562,39.49,1,38.49,5.196,8.6,604.4,1,603.4,7.433
"2021-01-10 13:15:00",7830,14.22,-0.287,-0.004,-0.28,1,-1.28,2.812,0.563,39.55,1,38.55,5.196,8.6,604.5,1,603.5,7.433
"2021-01-10 13:20:00",7831,14.22,-0.201,-0.004,-0.299,1,-1.299,2.812,0.562,39.48,1,38.48,5.196,8.6,604.4,1,603.4,7.433
"2021-01-10 13:25:00",7832,14.22,-0.138,-0.004,-0.28,1,-1.28,2.812,0.561,39.46,1,38.46,5.196,8.6,604.4,1,603.4,7.434
"2021-01-10 13:30:00",7833,14.22,-0.052,-0.004,-0.299,1,-1.299,2.812,0.561,39.42,1,38.42,5.196,8.6,604.4,1,603.4,7.433
"2021-01-10 13:35:00",7834,14.22,0.054,-0.004,-0.282,1,-1.282,2.812,0.561,39.41,1,38.41,5.196,8.6,604.4,1,603.4,7.433
"2021-01-10 13:40:00",7835,14.22,0.16,-0.004,-0.272,1,-1.272,2.812,0.56,39.39,1,38.39,5.195,8.6,604.3,1,603.3,7.433
"2021-01-10 13:45:00",7836,14.22,0.287,-0.004,-0.307,1,-1.307,2.812,0.559,39.3,1,38.3,5.195,8.6,604.4,1,603.4,7.434
"2021-01-10 13:50:00",7837,14.22,0.373,-0.004,-0.273,1,-1.273,2.812,0.559,39.3,1,38.3,5.195,8.6,604.4,1,603.4,7.433
"2021-01-10 13:55:00",7838,14.21,0.479,-0.004,-0.266,1,-1.266,2.812,0.558,39.25,1,38.25,5.195,8.6,604.3,1,603.3,7.433
"2021-01-10 14:00:00",7839,14.2,0.585,-0.005,-0.331,1,-1.331,2.811,0.558,39.23,1,38.23,5.195,8.59,604.2,1,603.2,7.433
"2021-01-10 14:05:00",7840,14.19,0.691,-0.004,-0.311,1,-1.311,2.811,0.557,39.16,1,38.16,5.195,8.59,604.2,1,603.2,7.433
"2021-01-10 14:10:00",7841,14.26,0.797,-0.004,-0.299,1,-1.299,2.811,0.557,39.16,1,38.16,5.195,8.59,604.2,1,603.2,7.433
"2021-01-10 14:15:00",7842,14.26,0.863,-0.005,-0.316,1,-1.316,2.811,0.557,39.18,1,38.18,5.195,8.59,604.2,1,603.2,7.433
"2021-01-10 14:20:00",7843,14.22,0.883,-0.004,-0.28,1,-1.28,2.811,0.558,39.22,1,38.22,5.195,8.59,604.1,1,603.1,7.433
"2021-01-10 14:25:00",7844,14.24,0.883,-0.004,-0.293,1,-1.293,2.811,0.558,39.24,1,38.24,5.194,8.59,604.1,1,603.1,7.433
"2021-01-10 14:30:00",7845,14.23,0.863,-0.004,-0.296,1,-1.296,2.811,0.558,39.22,1,38.22,5.195,8.59,604.1,1,603.1,7.433
"2021-01-10 14:35:00",7846,14.19,0.757,-0.004,-0.294,1,-1.294,2.811,0.558,39.2,1,38.2,5.194,8.59,604.1,1,603.1,7.433
"2021-01-10 14:40:00",7847,14.21,0.671,-0.004,-0.287,1,-1.287,2.811,0.558,39.25,1,38.25,5.194,8.59,604.1,1,603.1,7.433
"2021-01-10 14:45:00",7848,14.21,0.565,-0.004,-0.304,1,-1.304,2.811,0.558,39.22,1,38.22,5.194,8.59,604,1,603,7.433
"2021-01-10 14:50:00",7849,14.21,0.415,-0.005,-0.32,1,-1.32,2.811,0.558,39.2,1,38.2,5.194,8.59,604,1,603,7.433
"2021-01-10 14:55:00",7850,14.2,0.266,-0.004,-0.281,1,-1.281,2.81,0.558,39.22,1,38.22,5.194,8.59,604,1,603,7.433
"2021-01-10 15:00:00",7851,14.18,0.117,-0.004,-0.272,1,-1.272,2.81,0.557,39.14,1,38.14,5.194,8.59,604,1,603,7.433
"2021-01-10 15:05:00",7852,14.17,-0.075,-0.004,-0.258,1,-1.258,2.81,0.557,39.14,1,38.14,5.194,8.59,603.9,1,602.9,7.433
"2021-01-10 15:10:00",7853,14.21,-0.287,-0.004,-0.263,1,-1.263,2.81,0.557,39.14,1,38.14,5.194,8.59,603.9,1,602.9,7.433
"2021-01-10 15:15:00",7854,14.24,-0.5,-0.004,-0.304,1,-1.304,2.81,0.556,39.12,1,38.12,5.194,8.59,603.9,1,602.9,7.433
"2021-01-10 15:20:00",7855,14.2,-0.692,-0.004,-0.307,1,-1.307,2.81,0.557,39.14,1,38.14,5.194,8.59,603.9,1,602.9,7.433
"2021-01-10 15:25:00",7856,14.19,-0.927,-0.004,-0.291,1,-1.291,2.81,0.557,39.16,1,38.16,5.194,8.59,603.9,1,602.9,7.433
"2021-01-10 15:30:00",7857,14.22,-1.139,-0.004,-0.309,1,-1.309,2.81,0.556,39.08,1,38.08,5.193,8.59,603.8,1,602.8,7.433
"2021-01-10 15:35:00",7858,14.22,-1.331,-0.004,-0.308,1,-1.308,2.81,0.555,39.05,1,38.05,5.194,8.59,603.8,1,602.8,7.433
"2021-01-10 15:40:00",7859,14.19,-1.543,-0.004,-0.277,1,-1.277,2.81,0.556,39.06,1,38.06,5.193,8.59,603.8,1,602.8,7.432
"2021-01-10 15:45:00",7860,14.19,-1.735,-0.004,-0.287,1,-1.287,2.81,0.555,39,1,38,5.194,8.59,603.8,1,602.8,7.432
"2021-01-10 15:50:00",7861,14.18,-1.95,-0.004,-0.297,1,-1.297,2.81,0.554,38.98,1,37.98,5.193,8.59,603.8,1,602.8,7.432
"2021-01-10 15:55:00",7862,14.21,-2.122,-0.004,-0.283,1,-1.283,2.81,0.554,38.95,1,37.95,5.193,8.59,603.7,1,602.7,7.432
"2021-01-10 16:00:00",7863,14.22,-2.334,-0.004,-0.286,1,-1.286,2.809,0.554,38.92,1,37.92,5.193,8.59,603.7,1,602.7,7.432
"2021-01-10 16:05:00",7864,14.21,-2.526,-0.004,-0.31,1,-1.31,2.809,0.553,38.86,1,37.86,5.193,8.59,603.7,1,602.7,7.432
"2021-01-10 16:10:00",7865,14.18,-2.698,-0.004,-0.307,1,-1.307,2.809,0.553,38.89,1,37.89,5.193,8.59,603.7,1,602.7,7.432
"2021-01-10 16:15:00",7866,14.17,-2.892,-0.004,-0.309,1,-1.309,2.809,0.553,38.89,1,37.89,5.193,8.59,603.6,1,602.6,7.432
"2021-01-10 16:20:00",7867,14.13,-3.064,-0.004,-0.288,1,-1.288,2.809,0.554,38.93,1,37.93,5.193,8.59,603.6,1,602.6,7.432
"2021-01-10 16:25:00",7868,14.09,-3.235,-0.004,-0.253,1,-1.253,2.809,0.554,38.92,1,37.92,5.192,8.59,603.6,1,602.6,7.432
"2021-01-10 16:30:00",7869,14.05,-3.407,-0.004,-0.293,1,-1.293,2.809,0.553,38.89,1,37.89,5.192,8.58,603.6,1,602.6,7.432
"2021-01-10 16:35:00",7870,14.01,-3.579,-0.004,-0.28,1,-1.28,2.808,0.553,38.87,1,37.87,5.192,8.58,603.6,1,602.6,7.432
"2021-01-10 16:40:00",7871,13.92,-3.751,-0.004,-0.306,1,-1.306,2.808,0.553,38.9,1,37.9,5.192,8.58,603.6,1,602.6,7.432
"2021-01-10 16:45:00",7872,13.93,-3.902,-0.004,-0.266,1,-1.266,2.808,0.554,38.93,1,37.93,5.192,8.58,603.5,1,602.5,7.431
"2021-01-10 16:50:00",7873,13.9,-4.096,-0.004,-0.302,1,-1.302,2.808,0.553,38.89,1,37.89,5.192,8.58,603.5,1,602.5,7.431
"2021-01-10 16:55:00",7874,13.87,-4.268,-0.004,-0.291,1,-1.291,2.808,0.554,38.92,1,37.92,5.191,8.58,603.5,1,602.5,7.431
"2021-01-10 17:00:00",7875,13.84,-4.419,-0.004,-0.286,1,-1.286,2.807,0.553,38.88,1,37.88,5.192,8.58,603.4,1,602.4,7.431
"2021-01-10 17:05:00",7876,13.82,-4.571,-0.004,-0.31,1,-1.31,2.807,0.553,38.9,1,37.9,5.192,8.58,603.5,1,602.5,7.431
"2021-01-10 17:10:00",7877,13.79,-4.722,-0.004,-0.285,1,-1.285,2.807,0.552,38.84,1,37.84,5.191,8.58,603.4,1,602.4,7.431
"2021-01-10 17:15:00",7878,13.77,-4.873,-0.004,-0.3,1,-1.3,2.807,0.552,38.8,1,37.8,5.191,8.58,603.5,1,602.5,7.431
"2021-01-10 17:20:00",7879,13.74,-5.025,-0.004,-0.269,1,-1.269,2.807,0.552,38.8,1,37.8,5.191,8.58,603.4,1,602.4,7.431
"2021-01-10 17:25:00",7880,13.72,-5.156,-0.004,-0.299,1,-1.299,2.807,0.552,38.83,1,37.83,5.191,8.58,603.4,1,602.4,7.431
"2021-01-10 17:30:00",7881,13.7,-5.264,-0.004,-0.282,1,-1.282,2.806,0.552,38.78,1,37.78,5.191,8.58,603.4,1,602.4,7.431
"2021-01-10 17:35:00",7882,13.68,-5.395,-0.004,-0.274,1,-1.274,2.807,0.551,38.75,1,37.75,5.191,8.58,603.4,1,602.4,7.431
"2021-01-10 17:40:00",7883,13.67,-5.483,-0.005,-0.318,1,-1.318,2.806,0.551,38.76,1,37.76,5.191,8.58,603.3,1,602.3,7.431
"2021-01-10 17:45:00",7884,13.65,-5.569,-0.004,-0.313,1,-1.313,2.806,0.551,38.73,1,37.73,5.191,8.58,603.3,1,602.3,7.431
"2021-01-10 17:50:00",7885,13.63,-5.678,-0.004,-0.299,1,-1.299,2.806,0.551,38.72,1,37.72,5.19,8.58,603.3,1,602.3,7.431
"2021-01-10 17:55:00",7886,13.61,-5.766,-0.004,-0.276,1,-1.276,2.806,0.551,38.71,1,37.71,5.19,8.58,603.3,1,602.3,7.43
"2021-01-10 18:00:00",7887,13.6,-5.831,-0.004,-0.29,1,-1.29,2.805,0.551,38.76,1,37.76,5.19,8.58,603.3,1,602.3,7.43
"2021-01-10 18:05:00",7888,13.58,-5.919,-0.004,-0.293,1,-1.293,2.805,0.551,38.74,1,37.74,5.19,8.58,603.2,1,602.2,7.43
"2021-01-10 18:10:00",7889,13.57,0,-0.004,-0.296,1,-1.296,2.805,0.551,38.76,1,37.76,5.19,8.58,603.3,1,602.3,7.43
"2021-01-10 18:15:00",7890,13.55,-6.028,-0.004,-0.289,1,-1.289,2.805,0.551,38.72,1,37.72,5.19,8.58,603.2,1,602.2,7.43
"2021-01-10 18:20:00",7891,13.52,-6.093,-0.004,-0.282,1,-1.282,2.805,0.55,38.64,1,37.64,5.19,8.58,603.2,1,602.2,7.43
"2021-01-10 18:25:00",7892,13.53,-6.139,-0.004,-0.284,1,-1.284,2.805,0.549,38.58,1,37.58,5.19,8.58,603.2,1,602.2,7.431
"2021-01-10 18:30:00",7893,13.51,-6.182,-0.004,-0.291,1,-1.291,2.804,0.548,38.5,1,37.5,5.19,8.58,603.2,1,602.2,7.43
"2021-01-10 18:35:00",7894,13.5,-6.224,-0.004,-0.284,1,-1.284,2.804,0.547,38.46,1,37.46,5.189,8.58,603.1,1,602.1,7.43
"2021-01-10 18:40:00",7895,13.5,-6.27,-0.004,-0.284,1,-1.284,2.804,0.546,38.41,1,37.41,5.189,8.58,603.1,1,602.1,7.43
"2021-01-10 18:45:00",7896,13.48,-6.313,-0.004,-0.282,1,-1.282,2.804,0.547,38.44,1,37.44,5.189,8.58,603.1,1,602.1,7.43
"2021-01-10 18:50:00",7897,13.47,-6.378,-0.005,-0.33,1,-1.33,2.804,0.546,38.36,1,37.36,5.189,8.58,603,1,602,7.43
"2021-01-10 18:55:00",7898,13.46,-6.401,-0.004,-0.279,1,-1.279,2.804,0.545,38.32,1,37.32,5.189,8.58,603,1,602,7.43
"2021-01-10 19:00:00",7899,13.45,-6.466,-0.004,-0.311,1,-1.311,2.804,0.546,38.37,1,37.37,5.189,8.58,602.9,1,601.9,7.43
"2021-01-10 19:05:00",7900,13.45,-6.511,-0.004,-0.288,1,-1.288,2.803,0.545,38.29,1,37.29,5.189,8.58,602.9,1,601.9,7.43
"2021-01-10 19:10:00",7901,13.44,-6.554,-0.004,-0.251,1,-1.251,2.803,0.544,38.24,1,37.24,5.189,8.58,602.9,1,601.9,7.43
"2021-01-10 19:15:00",7902,13.43,-6.599,-0.004,-0.29,1,-1.29,2.803,0.543,38.19,1,37.19,5.188,8.57,602.8,1,601.8,7.43
"2021-01-10 19:20:00",7903,13.42,-6.642,-0.004,-0.257,1,-1.257,2.803,0.543,38.19,1,37.19,5.188,8.57,602.8,1,601.8,7.43
"2021-01-10 19:25:00",7904,13.41,-6.688,-0.004,-0.299,1,-1.299,2.803,0.542,38.07,1,37.07,5.188,8.57,602.7,1,601.7,7.43
"2021-01-10 19:30:00",7905,13.41,-6.708,-0.004,-0.281,1,-1.281,2.803,0.541,38.07,1,37.07,5.188,8.57,602.7,1,601.7,7.43
"2021-01-10 19:35:00",7906,13.4,-6.731,-0.004,-0.275,1,-1.275,2.803,0.543,38.15,1,37.15,5.188,8.57,602.6,1,601.6,7.43
"2021-01-10 19:40:00",7907,13.4,-6.753,-0.004,-0.292,1,-1.292,2.803,0.543,38.17,1,37.17,5.188,8.57,602.6,1,601.6,7.43
"2021-01-10 19:45:00",7908,13.4,-6.776,-0.004,-0.296,1,-1.296,2.803,0.543,38.17,1,37.17,5.188,8.57,602.6,1,601.6,7.43
"2021-01-10 19:50:00",7909,13.39,-6.796,-0.004,-0.259,1,-1.259,2.802,0.544,38.22,1,37.22,5.188,8.57,602.6,1,601.6,7.43
"2021-01-10 19:55:00",7910,13.38,-6.819,-0.004,-0.313,1,-1.313,2.802,0.543,38.2,1,37.2,5.187,8.57,602.5,1,601.5,7.43
"2021-01-10 20:00:00",7911,13.38,-6.864,-0.004,-0.297,1,-1.297,2.802,0.542,38.14,1,37.14,5.187,8.57,602.5,1,601.5,7.429
"2021-01-10 20:05:00",7912,13.38,-6.884,-0.005,-0.319,1,-1.319,2.802,0.542,38.14,1,37.14,5.187,8.57,602.5,1,601.5,7.429
"2021-01-10 20:10:00",7913,13.37,-6.929,-0.004,-0.297,1,-1.297,2.802,0.542,38.09,1,37.09,5.187,8.57,602.4,1,601.4,7.429
"2021-01-10 20:15:00",7914,13.37,-6.972,-0.005,-0.331,1,-1.331,2.802,0.542,38.12,1,37.12,5.187,8.57,602.4,1,601.4,7.429
"2021-01-10 20:20:00",7915,13.36,-7.063,-0.004,-0.285,1,-1.285,2.802,0.543,38.17,1,37.17,5.187,8.57,602.4,1,601.4,7.429
"2021-01-10 20:25:00",7916,13.36,-7.106,-0.004,-0.289,1,-1.289,2.802,0.543,38.17,1,37.17,5.187,8.57,602.4,1,601.4,7.429
"2021-01-10 20:30:00",7917,13.36,-7.171,-0.004,-0.278,1,-1.278,2.801,0.542,38.11,1,37.11,5.187,8.57,602.3,1,601.3,7.429
"2021-01-10 20:35:00",7918,13.35,-7.194,-0.004,-0.289,1,-1.289,2.801,0.541,38.03,1,37.03,5.186,8.57,602.3,1,601.3,7.429
"2021-01-10 20:40:00",7919,13.35,-7.239,-0.004,-0.293,1,-1.293,2.801,0.542,38.09,1,37.09,5.187,8.57,602.2,1,601.2,7.429
"2021-01-10 20:45:00",7920,13.3,-7.282,-0.004,-0.292,1,-1.292,2.801,0.542,38.13,1,37.13,5.187,8.57,602.3,1,601.3,7.429
"2021-01-10 20:50:00",7921,13.35,-7.327,-0.004,-0.29,1,-1.29,2.801,0.542,38.13,1,37.13,5.187,8.57,602.2,1,601.2,7.429
"2021-01-10 20:55:00",7922,13.35,-7.372,-0.004,-0.297,1,-1.297,2.801,0.542,38.13,1,37.13,5.186,8.56,602.2,1,601.2,7.429
"2021-01-10 21:00:00",7923,13.34,-7.372,-0.004,-0.279,1,-1.279,2.801,0.543,38.17,1,37.17,5.186,8.56,602.2,1,601.2,7.429
"2021-01-10 21:05:00",7924,13.34,-7.372,-0.004,-0.287,1,-1.287,2.801,0.543,38.15,1,37.15,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:10:00",7925,13.34,-7.372,-0.004,-0.293,1,-1.293,2.8,0.543,38.21,1,37.21,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:15:00",7926,13.34,-7.395,-0.005,-0.346,1,-1.346,2.8,0.543,38.17,1,37.17,5.186,8.56,602.1,1,601.1,7.428
"2021-01-10 21:20:00",7927,13.33,-7.415,-0.004,-0.291,1,-1.291,2.8,0.542,38.13,1,37.13,5.186,8.56,602.2,1,601.2,7.429
"2021-01-10 21:25:00",7928,13.33,-7.438,-0.004,-0.289,1,-1.289,2.8,0.542,38.09,1,37.09,5.186,8.56,602.2,1,601.2,7.429
"2021-01-10 21:30:00",7929,13.33,-7.46,-0.004,-0.307,1,-1.307,2.8,0.541,38.05,1,37.05,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:35:00",7930,13.33,-7.483,-0.005,-0.326,1,-1.326,2.8,0.54,38,1,37,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:40:00",7931,13.33,-7.505,-0.004,-0.278,1,-1.278,2.8,0.541,38.02,1,37.02,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:45:00",7932,13.33,-7.526,-0.004,-0.258,1,-1.258,2.8,0.54,37.99,1,36.99,5.185,8.56,602.1,1,601.1,7.429
"2021-01-10 21:50:00",7933,13.33,-7.526,-0.004,-0.279,1,-1.279,2.8,0.54,38,1,37,5.186,8.56,602.1,1,601.1,7.429
"2021-01-10 21:55:00",7934,13.33,-7.505,-0.004,-0.289,1,-1.289,2.799,0.541,38.02,1,37.02,5.185,8.56,602,1,601,7.429
"2021-01-10 22:00:00",7935,13.32,-7.505,-0.004,-0.288,1,-1.288,2.799,0.54,37.98,1,36.98,5.185,8.56,602,1,601,7.429
"2021-01-10 22:05:00",7936,13.31,-7.483,-0.004,-0.299,1,-1.299,2.799,0.539,37.93,1,36.93,5.185,8.56,602,1,601,7.429
"2021-01-10 22:10:00",7937,13.32,-7.483,-0.004,-0.285,1,-1.285,2.799,0.539,37.9,1,36.9,5.185,8.56,602,1,601,7.428
